,GR,M2R1,M2R2,M2R3,M2R6,M2R9,DT,ZDEN,ZCOR,CNC,log,Formação
5028.438,79.8134,4.9348,6.2056,7.0893,7.6133,7.7381,69.593,2.5523,-0.0387,19.5726,GEOLOAD_1,Itajai-Açu e Ilha Bela
5028.5904,78.5604,4.9604,6.2552,7.1485,7.6694,7.7943,69.3184,2.549,-0.0412,19.5855,GEOLOAD_1,Itajai-Açu e Ilha Bela
5028.7428,76.7912,4.9935,6.3124,7.2155,7.7333,7.8584,69.0911,2.5472,-0.0444,19.3697,GEOLOAD_1,Itajai-Açu e Ilha Bela
5028.8952,75.7819,5.0324,6.3748,7.2865,7.8005,7.9254,69.0326,2.5457,-0.0488,18.7305,GEOLOAD_1,Itajai-Açu e Ilha Bela
5029.0476,77.4577,5.0788,6.4459,7.3653,7.8746,7.9986,69.2044,2.5432,-0.0513,17.999,GEOLOAD_1,Itajai-Açu e Ilha Bela
5029.2,80.8895,5.1018,6.4836,7.4034,7.9039,8.0252,69.5403,2.5403,-0.0493,17.8562,GEOLOAD_1,Itajai-Açu e Ilha Bela
5029.3524,83.4822,5.0693,6.4408,7.3472,7.8317,7.9479,69.8729,2.5383,-0.0452,18.5259,GEOLOAD_1,Itajai-Açu e Ilha Bela
5029.5048,85.1199,5.0049,6.3442,7.225,7.6917,7.8008,70.054,2.5375,-0.0437,19.3616,GEOLOAD_1,Itajai-Açu e Ilha Bela
5029.6572,86.239,4.9275,6.2213,7.0682,7.519,7.6203,70.0245,2.5377,-0.047,19.6453,GEOLOAD_1,Itajai-Açu e Ilha Bela
5029.8096,85.7094,4.8192,6.0579,6.868,7.2994,7.3923,69.8403,2.5387,-0.0516,19.4656,GEOLOAD_1,Itajai-Açu e Ilha Bela
5029.962,83.0067,4.7002,5.8898,6.6664,7.0792,7.1641,69.683,2.5402,-0.0511,19.4364,GEOLOAD_1,Itajai-Açu e Ilha Bela
5030.1144,81.7222,4.6323,5.7998,6.5566,6.9594,7.0384,69.751,2.5394,-0.0479,19.6562,GEOLOAD_1,Itajai-Açu e Ilha Bela
5030.2668,84.3558,4.617,5.7863,6.537,6.9382,7.0131,70.0864,2.5364,-0.0491,19.9576,GEOLOAD_1,Itajai-Açu e Ilha Bela
5030.4192,88.8793,4.5907,5.761,6.5077,6.9089,6.9809,70.5442,2.5364,-0.0516,20.3891,GEOLOAD_1,Itajai-Açu e Ilha Bela
5030.5716,92.5034,4.5289,5.6867,6.4261,6.826,6.8956,70.8581,2.5401,-0.0516,20.6903,GEOLOAD_1,Itajai-Açu e Ilha Bela
5030.724,94.8244,4.4719,5.6146,6.3492,6.7499,6.8187,70.8146,2.5412,-0.051,20.6764,GEOLOAD_1,Itajai-Açu e Ilha Bela
5030.8764,94.0489,4.4575,5.5951,6.3345,6.7405,6.8104,70.4114,2.5385,-0.05,20.8477,GEOLOAD_1,Itajai-Açu e Ilha Bela
5031.0288,88.2536,4.5097,5.6601,6.421,6.8354,6.9087,69.8093,2.5368,-0.0481,20.8516,GEOLOAD_1,Itajai-Açu e Ilha Bela
5031.1812,80.35,4.6491,5.8381,6.631,7.0691,7.1485,69.1974,2.5368,-0.0467,19.674,GEOLOAD_1,Itajai-Açu e Ilha Bela
5031.3336,75.88,4.8538,6.1038,6.9416,7.4111,7.4989,68.7361,2.5367,-0.0443,18.3729,GEOLOAD_1,Itajai-Açu e Ilha Bela
5031.486,76.5815,5.0507,6.3635,7.2469,7.7483,7.8452,68.5406,2.5358,-0.0433,18.3485,GEOLOAD_1,Itajai-Açu e Ilha Bela
5031.6384,78.7958,5.1638,6.5157,7.432,7.9562,8.0604,68.6047,2.5327,-0.0473,18.967,GEOLOAD_1,Itajai-Açu e Ilha Bela
5031.7908,78.8048,5.182,6.5435,7.4767,8.0119,8.1209,68.8182,2.5292,-0.052,19.1404,GEOLOAD_1,Itajai-Açu e Ilha Bela
5031.9432,77.1702,5.161,6.5199,7.462,8.0011,8.1127,69.0257,2.5288,-0.0545,18.784,GEOLOAD_1,Itajai-Açu e Ilha Bela
5032.0956,75.5391,5.1549,6.5162,7.4667,8.008,8.1211,69.0984,2.5311,-0.0566,18.2916,GEOLOAD_1,Itajai-Açu e Ilha Bela
5032.248,74.5931,5.1729,6.5433,7.5013,8.0442,8.1578,69.04,2.5325,-0.0572,18.0411,GEOLOAD_1,Itajai-Açu e Ilha Bela
5032.4004,75.0315,5.1989,6.5782,7.539,8.0813,8.1942,68.9565,2.5331,-0.0548,18.3559,GEOLOAD_1,Itajai-Açu e Ilha Bela
5032.5528,77.1314,5.2131,6.5948,7.5514,8.0898,8.2005,68.9213,2.5351,-0.0501,18.6551,GEOLOAD_1,Itajai-Açu e Ilha Bela
5032.7052,79.8689,5.1974,6.5712,7.5159,8.046,8.1533,68.927,2.5377,-0.0471,18.5135,GEOLOAD_1,Itajai-Açu e Ilha Bela
5032.8576,82.5566,5.1553,6.5134,7.4413,7.9603,8.0634,68.9213,2.539,-0.0488,18.4393,GEOLOAD_1,Itajai-Açu e Ilha Bela
5033.01,83.9598,5.1172,6.4595,7.3725,7.8813,7.9806,68.8471,2.5383,-0.05,18.725,GEOLOAD_1,Itajai-Açu e Ilha Bela
5033.1624,82.4962,5.1045,6.4363,7.34,7.842,7.9386,68.6991,2.5359,-0.0461,18.7422,GEOLOAD_1,Itajai-Açu e Ilha Bela
5033.3148,78.9111,5.1229,6.452,7.3532,7.8528,7.9483,68.5303,2.5349,-0.0397,18.2405,GEOLOAD_1,Itajai-Açu e Ilha Bela
5033.4672,76.4742,5.189,6.5308,7.4398,7.9433,8.0395,68.3996,2.5373,-0.0341,17.9428,GEOLOAD_1,Itajai-Açu e Ilha Bela
5033.6196,77.1104,5.294,6.6655,7.5923,8.1054,8.204,68.3504,2.5386,-0.034,18.1169,GEOLOAD_1,Itajai-Açu e Ilha Bela
5033.772,78.8826,5.3689,6.7692,7.7127,8.2342,8.3356,68.3844,2.5378,-0.0412,18.3792,GEOLOAD_1,Itajai-Açu e Ilha Bela
5033.9244,79.6282,5.3771,6.792,7.7445,8.2689,8.3723,68.4486,2.5399,-0.0448,18.5663,GEOLOAD_1,Itajai-Açu e Ilha Bela
5034.0768,79.3898,5.3606,6.7822,7.7412,8.2664,8.3711,68.5171,2.5442,-0.0419,18.6871,GEOLOAD_1,Itajai-Açu e Ilha Bela
5034.2292,78.9993,5.3542,6.7811,7.7477,8.2741,8.38,68.6155,2.5451,-0.0431,18.6715,GEOLOAD_1,Itajai-Açu e Ilha Bela
5034.3816,78.5053,5.3637,6.7951,7.7686,8.2968,8.4037,68.7134,2.5448,-0.0476,18.5436,GEOLOAD_1,Itajai-Açu e Ilha Bela
5034.534,77.7011,5.3752,6.8065,7.7825,8.3122,8.4194,68.7201,2.5478,-0.0442,18.6125,GEOLOAD_1,Itajai-Açu e Ilha Bela
5034.6864,77.1473,5.375,6.8011,7.7754,8.3044,8.4111,68.5879,2.5529,-0.0387,18.8803,GEOLOAD_1,Itajai-Açu e Ilha Bela
5034.8388,76.6463,5.3967,6.8277,7.8042,8.3351,8.4414,68.3765,2.5577,-0.0421,18.7155,GEOLOAD_1,Itajai-Açu e Ilha Bela
5034.9912,75.4111,5.4575,6.9112,7.8983,8.4364,8.5429,68.2755,2.5638,-0.0481,18.0134,GEOLOAD_1,Itajai-Açu e Ilha Bela
5035.1436,76.1436,5.5001,6.9734,7.9678,8.5117,8.6177,68.4624,2.5701,-0.0472,17.5665,GEOLOAD_1,Itajai-Açu e Ilha Bela
5035.296,81.6538,5.4874,6.9561,7.9449,8.4869,8.591,68.905,2.5705,-0.0433,17.6146,GEOLOAD_1,Itajai-Açu e Ilha Bela
5035.4484,89.1529,5.4351,6.8729,7.8436,8.3758,8.4769,69.3802,2.564,-0.042,17.6546,GEOLOAD_1,Itajai-Açu e Ilha Bela
5035.6008,93.7778,5.334,6.7157,7.6553,8.1697,8.2668,69.6907,2.5574,-0.0421,17.8407,GEOLOAD_1,Itajai-Açu e Ilha Bela
5035.7532,95.267,5.1924,6.5069,7.4078,7.9002,7.9932,69.7901,2.5538,-0.0427,18.5733,GEOLOAD_1,Itajai-Açu e Ilha Bela
5035.9056,95.0652,5.0754,6.3416,7.2124,7.6887,7.7791,69.7458,2.5525,-0.0444,19.6454,GEOLOAD_1,Itajai-Açu e Ilha Bela
5036.058,93.5931,5.0195,6.2718,7.1302,7.6014,7.6913,69.6369,2.5556,-0.0452,20.5242,GEOLOAD_1,Itajai-Açu e Ilha Bela
5036.2104,89.992,4.9992,6.2637,7.1236,7.5986,7.6895,69.4505,2.5634,-0.044,20.8053,GEOLOAD_1,Itajai-Açu e Ilha Bela
5036.3628,85.1007,4.9825,6.27,7.1378,7.6209,7.7131,69.1643,2.571,-0.0434,20.4392,GEOLOAD_1,Itajai-Açu e Ilha Bela
5036.5152,81.7819,4.9835,6.3017,7.1834,7.6774,7.771,68.8606,2.5755,-0.0431,20.095,GEOLOAD_1,Itajai-Açu e Ilha Bela
5036.6676,80.5379,5.0579,6.4244,7.3339,7.8432,7.9385,68.669,2.5768,-0.0419,19.9762,GEOLOAD_1,Itajai-Açu e Ilha Bela
5036.82,80.4417,5.2262,6.6611,7.6121,8.1421,8.2392,68.6767,2.5778,-0.0408,19.4267,GEOLOAD_1,Itajai-Açu e Ilha Bela
5036.9724,80.8331,5.3991,6.8893,7.8749,8.4213,8.5181,68.8737,2.582,-0.0409,18.6346,GEOLOAD_1,Itajai-Açu e Ilha Bela
5037.1248,81.4396,5.4612,6.957,7.948,8.4938,8.5864,69.1721,2.5869,-0.043,18.4305,GEOLOAD_1,Itajai-Açu e Ilha Bela
5037.2772,81.4621,5.4211,6.8819,7.8532,8.3843,8.4698,69.4453,2.5866,-0.0476,18.9693,GEOLOAD_1,Itajai-Açu e Ilha Bela
5037.4296,81.038,5.3723,6.7976,7.7456,8.2603,8.3385,69.5867,2.5837,-0.0476,19.5536,GEOLOAD_1,Itajai-Açu e Ilha Bela
5037.582,80.9366,5.3678,6.7811,7.7152,8.2195,8.2917,69.5745,2.5809,-0.0407,19.9201,GEOLOAD_1,Itajai-Açu e Ilha Bela
5037.7344,81.8146,5.3976,6.8178,7.7467,8.2468,8.3151,69.4588,2.5736,-0.0358,20.071,GEOLOAD_1,Itajai-Açu e Ilha Bela
5037.8868,82.9282,5.4293,6.8587,7.7855,8.2852,8.3515,69.3229,2.5621,-0.0366,19.9902,GEOLOAD_1,Itajai-Açu e Ilha Bela
5038.0392,82.9237,5.4558,6.8895,7.8164,8.3191,8.3854,69.2116,2.5533,-0.04,19.8279,GEOLOAD_1,Itajai-Açu e Ilha Bela
5038.1916,81.5603,5.4976,6.9359,7.8685,8.3792,8.4478,69.105,2.5492,-0.0435,19.8232,GEOLOAD_1,Itajai-Açu e Ilha Bela
5038.344,80.1838,5.5436,6.984,7.9251,8.4468,8.5199,68.959,2.5479,-0.0449,19.7389,GEOLOAD_1,Itajai-Açu e Ilha Bela
5038.4964,80.0396,5.5708,7.0023,7.9486,8.4805,8.5591,68.7729,2.5484,-0.0435,19.1986,GEOLOAD_1,Itajai-Açu e Ilha Bela
5038.6488,80.5364,5.613,7.0349,7.9946,8.5301,8.6152,68.6093,2.549,-0.0423,18.6517,GEOLOAD_1,Itajai-Açu e Ilha Bela
5038.8012,80.7341,5.7093,7.1394,8.1183,8.6636,8.7561,68.5284,2.5477,-0.0447,18.5908,GEOLOAD_1,Itajai-Açu e Ilha Bela
5038.9536,80.5511,5.8169,7.2705,8.2661,8.8268,8.9266,68.5646,2.545,-0.0497,18.8926,GEOLOAD_1,Itajai-Açu e Ilha Bela
5039.106,80.7572,5.8482,7.3203,8.3225,8.8911,8.9959,68.722,2.5434,-0.0505,19.0908,GEOLOAD_1,Itajai-Açu e Ilha Bela
5039.2584,81.6595,5.7961,7.273,8.2713,8.839,8.9461,68.943,2.5424,-0.0471,19.0412,GEOLOAD_1,Itajai-Açu e Ilha Bela
5039.4108,82.2871,5.7373,7.2162,8.2114,8.7766,8.8849,69.134,2.5401,-0.0503,18.8928,GEOLOAD_1,Itajai-Açu e Ilha Bela
5039.5632,82.1241,5.709,7.1917,8.1889,8.7533,8.8628,69.2459,2.5382,-0.0583,18.879,GEOLOAD_1,Itajai-Açu e Ilha Bela
5039.7156,82.1674,5.6696,7.1454,8.14,8.7008,8.8111,69.2781,2.5385,-0.0595,19.0131,GEOLOAD_1,Itajai-Açu e Ilha Bela
5039.868,82.012,5.6093,7.0658,8.0496,8.603,8.7139,69.2724,2.5397,-0.0546,19.1522,GEOLOAD_1,Itajai-Açu e Ilha Bela
5040.0204,81.1483,5.5773,7.0176,7.9908,8.5378,8.6503,69.266,2.5419,-0.0488,19.485,GEOLOAD_1,Itajai-Açu e Ilha Bela
5040.1728,81.174,5.5767,7.0072,7.9714,8.5137,8.629,69.2092,2.5452,-0.0418,19.9187,GEOLOAD_1,Itajai-Açu e Ilha Bela
5040.3252,82.2089,5.554,6.9684,7.9178,8.453,8.5708,69.0164,2.5473,-0.0369,19.8431,GEOLOAD_1,Itajai-Açu e Ilha Bela
5040.4776,82.699,5.4833,6.871,7.7984,8.323,8.4421,68.6828,2.5472,-0.0371,19.398,GEOLOAD_1,Itajai-Açu e Ilha Bela
5040.63,82.6395,5.406,6.7703,7.6792,8.1948,8.3145,68.2942,2.5457,-0.0385,19.2529,GEOLOAD_1,Itajai-Açu e Ilha Bela
5040.7824,82.1277,5.3822,6.7436,7.6498,8.1639,8.2847,67.9923,2.5442,-0.0408,19.2021,GEOLOAD_1,Itajai-Açu e Ilha Bela
5040.9348,81.5184,5.4194,6.799,7.7188,8.2394,8.3618,67.9189,2.545,-0.0445,18.804,GEOLOAD_1,Itajai-Açu e Ilha Bela
5041.0872,81.8399,5.4786,6.8825,7.8227,8.3523,8.4757,68.0582,2.5498,-0.0474,18.4822,GEOLOAD_1,Itajai-Açu e Ilha Bela
5041.2396,82.5726,5.5261,6.9459,7.9015,8.4377,8.5606,68.2485,2.5541,-0.0499,18.6093,GEOLOAD_1,Itajai-Açu e Ilha Bela
5041.392,83.169,5.5294,6.9421,7.8978,8.4331,8.5536,68.3483,2.5522,-0.0497,18.7185,GEOLOAD_1,Itajai-Açu e Ilha Bela
5041.5444,83.635,5.4427,6.813,7.7449,8.2675,8.3832,68.3081,2.547,-0.0475,18.4679,GEOLOAD_1,Itajai-Açu e Ilha Bela
5041.6968,83.9517,5.274,6.5781,7.469,7.97,8.0794,68.2313,2.5456,-0.0494,18.1572,GEOLOAD_1,Itajai-Açu e Ilha Bela
5041.8492,83.6516,5.0799,6.3245,7.1738,7.6524,7.7563,68.2889,2.5493,-0.0538,18.1529,GEOLOAD_1,Itajai-Açu e Ilha Bela
5042.0016,82.9269,4.9157,6.1293,6.9504,7.4136,7.514,68.516,2.5537,-0.0525,18.3641,GEOLOAD_1,Itajai-Açu e Ilha Bela
5042.154,81.8387,4.8251,6.0427,6.8562,7.3154,7.4151,68.8089,2.5542,-0.0483,18.5475,GEOLOAD_1,Itajai-Açu e Ilha Bela
5042.3064,81.3899,4.8091,6.0522,6.8762,7.3423,7.4435,69.0664,2.549,-0.0485,18.591,GEOLOAD_1,Itajai-Açu e Ilha Bela
5042.4588,81.7308,4.8324,6.1014,6.9448,7.4239,7.5275,69.2322,2.5418,-0.0512,18.7015,GEOLOAD_1,Itajai-Açu e Ilha Bela
5042.6112,81.8689,4.8993,6.1941,7.0645,7.5614,7.6677,69.3074,2.5378,-0.0511,18.9907,GEOLOAD_1,Itajai-Açu e Ilha Bela
5042.7636,81.5368,5.0209,6.3512,7.257,7.7764,7.8855,69.3296,2.5366,-0.051,19.0829,GEOLOAD_1,Itajai-Açu e Ilha Bela
5042.916,80.8003,5.1506,6.5193,7.4597,8.0003,8.1109,69.3233,2.5345,-0.054,18.8952,GEOLOAD_1,Itajai-Açu e Ilha Bela
5043.0684,80.0157,5.2415,6.6383,7.602,8.1557,8.2657,69.3047,2.5325,-0.0562,18.8487,GEOLOAD_1,Itajai-Açu e Ilha Bela
5043.2208,81.7163,5.3017,6.714,7.6898,8.2484,8.3562,69.3143,2.535,-0.0546,18.8327,GEOLOAD_1,Itajai-Açu e Ilha Bela
5043.3732,85.9862,5.332,6.7442,7.721,8.2767,8.3814,69.3599,2.5422,-0.0514,18.9038,GEOLOAD_1,Itajai-Açu e Ilha Bela
5043.5256,87.9969,5.3195,6.7131,7.6787,8.2242,8.3256,69.4108,2.5514,-0.0461,19.3401,GEOLOAD_1,Itajai-Açu e Ilha Bela
5043.678,85.9652,5.2824,6.6491,7.5964,8.1288,8.2277,69.4484,2.5597,-0.0387,19.6884,GEOLOAD_1,Itajai-Açu e Ilha Bela
5043.8304,83.5508,5.2374,6.5801,7.5077,8.0277,8.1257,69.4697,2.5642,-0.0351,19.4476,GEOLOAD_1,Itajai-Açu e Ilha Bela
5043.9828,82.9354,5.1988,6.5278,7.438,7.9489,8.0476,69.4915,2.5645,-0.0397,19.3555,GEOLOAD_1,Itajai-Açu e Ilha Bela
5044.1352,82.3691,5.19,6.5194,7.4189,7.9254,8.0265,69.5279,2.5633,-0.0453,19.733,GEOLOAD_1,Itajai-Açu e Ilha Bela
5044.2876,81.4057,5.2034,6.5388,7.4323,7.9369,8.0416,69.6009,2.5619,-0.0466,19.8758,GEOLOAD_1,Itajai-Açu e Ilha Bela
5044.44,81.1188,5.201,6.5313,7.4156,7.9157,8.0234,69.7183,2.5625,-0.0455,19.4838,GEOLOAD_1,Itajai-Açu e Ilha Bela
5044.5924,82.027,5.1735,6.483,7.353,7.8439,7.9537,69.8656,2.5653,-0.0427,18.9911,GEOLOAD_1,Itajai-Açu e Ilha Bela
5044.7448,83.0205,5.1252,6.4024,7.2536,7.7311,7.8419,70.0643,2.564,-0.0414,18.7603,GEOLOAD_1,Itajai-Açu e Ilha Bela
5044.8972,83.5722,5.0272,6.2592,7.0834,7.542,7.6522,70.3323,2.5571,-0.0449,18.9733,GEOLOAD_1,Itajai-Açu e Ilha Bela
5045.0496,84.4193,4.8717,6.0496,6.8387,7.2743,7.3821,70.6427,2.5536,-0.0483,19.4817,GEOLOAD_1,Itajai-Açu e Ilha Bela
5045.202,85.3793,4.7065,5.8367,6.5917,7.0062,7.1111,70.9118,2.5571,-0.0463,19.9835,GEOLOAD_1,Itajai-Açu e Ilha Bela
5045.3544,85.4345,4.579,5.6791,6.4095,6.8099,6.9125,71.0064,2.5612,-0.045,20.5125,GEOLOAD_1,Itajai-Açu e Ilha Bela
5045.5068,84.6585,4.4926,5.5791,6.2954,6.689,6.7899,70.8334,2.5616,-0.0484,21.0316,GEOLOAD_1,Itajai-Açu e Ilha Bela
5045.6592,83.473,4.417,5.4957,6.2037,6.5949,6.6937,70.4456,2.5603,-0.0504,21.3865,GEOLOAD_1,Itajai-Açu e Ilha Bela
5045.8116,81.974,4.3416,5.412,6.1153,6.5061,6.6023,70.0751,2.5609,-0.0457,21.5797,GEOLOAD_1,Itajai-Açu e Ilha Bela
5045.964,80.6625,4.2913,5.3569,6.0615,6.4547,6.548,69.9547,2.5638,-0.0403,21.6419,GEOLOAD_1,Itajai-Açu e Ilha Bela
5046.1164,80.0092,4.2809,5.3483,6.0603,6.4583,6.5487,70.1502,2.5669,-0.0392,21.608,GEOLOAD_1,Itajai-Açu e Ilha Bela
5046.2688,79.856,4.2839,5.3524,6.0704,6.4722,6.5591,70.552,2.571,-0.0415,21.6816,GEOLOAD_1,Itajai-Açu e Ilha Bela
5046.4212,80.3468,4.256,5.3132,6.0269,6.4265,6.5091,70.9388,2.5778,-0.0443,21.9348,GEOLOAD_1,Itajai-Açu e Ilha Bela
5046.5736,81.6688,4.1997,5.2374,5.9384,6.3309,6.4088,71.1398,2.5847,-0.0473,22.1099,GEOLOAD_1,Itajai-Açu e Ilha Bela
5046.726,83.1426,4.1852,5.2194,5.9148,6.303,6.3781,71.1313,2.5881,-0.0492,21.9231,GEOLOAD_1,Itajai-Açu e Ilha Bela
5046.8784,83.826,4.2583,5.3202,6.0273,6.4198,6.495,70.9796,2.5871,-0.0471,21.5005,GEOLOAD_1,Itajai-Açu e Ilha Bela
5047.0308,83.2615,4.3476,5.445,6.1698,6.5691,6.6465,70.762,2.5829,-0.0411,21.4948,GEOLOAD_1,Itajai-Açu e Ilha Bela
5047.1832,82.6819,4.3415,5.4426,6.1707,6.5691,6.6483,70.5406,2.5793,-0.0367,22.0353,GEOLOAD_1,Itajai-Açu e Ilha Bela
5047.3356,83.3842,4.2429,5.3123,6.0273,6.4171,6.4975,70.3346,2.5781,-0.0374,22.2515,GEOLOAD_1,Itajai-Açu e Ilha Bela
5047.488,85.0069,4.1414,5.1731,5.873,6.2546,6.3362,70.1175,2.5742,-0.0418,22.1219,GEOLOAD_1,Itajai-Açu e Ilha Bela
5047.6404,85.3902,4.0994,5.1119,5.8054,6.1846,6.2683,69.907,2.5628,-0.0483,22.2093,GEOLOAD_1,Itajai-Açu e Ilha Bela
5047.7928,83.8741,4.1191,5.1336,5.83,6.2125,6.2987,69.7336,2.5489,-0.0546,22.5107,GEOLOAD_1,Itajai-Açu e Ilha Bela
5047.9452,82.2405,4.1686,5.1959,5.8999,6.2874,6.3753,69.5643,2.5424,-0.0557,22.5711,GEOLOAD_1,Itajai-Açu e Ilha Bela
5048.0976,82.1697,4.2304,5.2755,5.9896,6.3813,6.4698,69.3848,2.5461,-0.0513,22.4983,GEOLOAD_1,Itajai-Açu e Ilha Bela
5048.25,82.8748,4.31,5.3796,6.1077,6.503,6.5907,69.2244,2.5561,-0.0453,22.3342,GEOLOAD_1,Itajai-Açu e Ilha Bela
5048.4024,83.2519,4.3407,5.4238,6.1578,6.5497,6.6344,69.1478,2.5693,-0.0404,21.7179,GEOLOAD_1,Itajai-Açu e Ilha Bela
5048.5548,83.22,4.2119,5.265,5.9718,6.3497,6.4275,69.2577,2.58,-0.0405,20.6236,GEOLOAD_1,Itajai-Açu e Ilha Bela
5048.7072,83.1801,3.9724,4.9622,5.6274,5.9756,6.0445,69.5624,2.5799,-0.0441,19.8336,GEOLOAD_1,Itajai-Açu e Ilha Bela
5048.8596,82.7878,3.7718,4.7081,5.3381,5.6624,5.7236,69.9304,2.5693,-0.0457,20.11,GEOLOAD_1,Itajai-Açu e Ilha Bela
5049.012,82.529,3.6585,4.569,5.1798,5.4913,5.5474,70.1777,2.5572,-0.0446,21.0528,GEOLOAD_1,Itajai-Açu e Ilha Bela
5049.1644,83.2154,3.6099,4.5178,5.1226,5.431,5.4841,70.1701,2.5509,-0.0444,21.9945,GEOLOAD_1,Itajai-Açu e Ilha Bela
5049.3168,83.8679,3.6127,4.5358,5.1469,5.4612,5.5132,69.8636,2.5485,-0.0454,22.4183,GEOLOAD_1,Itajai-Açu e Ilha Bela
5049.4692,83.6561,3.6468,4.5965,5.2252,5.5521,5.605,69.3384,2.5443,-0.0497,22.0045,GEOLOAD_1,Itajai-Açu e Ilha Bela
5049.6216,83.2528,3.6834,4.6656,5.3208,5.664,5.7194,68.7934,2.5394,-0.054,21.1674,GEOLOAD_1,Itajai-Açu e Ilha Bela
5049.774,82.2994,3.7402,4.7693,5.4638,5.8273,5.8872,68.4412,2.5396,-0.0521,20.5606,GEOLOAD_1,Itajai-Açu e Ilha Bela
5049.9264,80.4362,3.8522,4.9521,5.7018,6.0908,6.1578,68.423,2.5442,-0.0446,20.2906,GEOLOAD_1,Itajai-Açu e Ilha Bela
5050.0788,79.6746,3.9549,5.1157,5.9149,6.325,6.4002,68.698,2.5475,-0.0388,20.2518,GEOLOAD_1,Itajai-Açu e Ilha Bela
5050.2312,80.2882,3.8896,5.0337,5.834,6.2412,6.3216,69.062,2.5479,-0.0379,19.9921,GEOLOAD_1,Itajai-Açu e Ilha Bela
5050.3836,80.2792,3.6492,4.6971,5.4453,5.8249,5.906,69.3348,2.5455,-0.0414,19.1506,GEOLOAD_1,Itajai-Açu e Ilha Bela
5050.536,80.2599,3.4097,4.3558,5.0422,5.3916,5.4718,69.4107,2.5393,-0.0451,18.3373,GEOLOAD_1,Itajai-Açu e Ilha Bela
5050.6884,80.8717,3.2725,4.1583,4.8027,5.1334,5.2141,69.2269,2.5314,-0.0477,18.0183,GEOLOAD_1,Itajai-Açu e Ilha Bela
5050.8408,81.6361,3.2118,4.0725,4.6931,5.015,5.0968,68.8902,2.5271,-0.0498,17.9773,GEOLOAD_1,Itajai-Açu e Ilha Bela
5050.9932,82.8956,3.1873,4.0416,4.6493,4.9679,5.0503,68.645,2.5277,-0.0515,18.2091,GEOLOAD_1,Itajai-Açu e Ilha Bela
5051.1456,84.4459,3.1798,4.0353,4.6369,4.9544,5.036,68.7397,2.5292,-0.0502,18.8239,GEOLOAD_1,Itajai-Açu e Ilha Bela
5051.298,85.229,3.1694,4.0238,4.6206,4.9358,5.0143,69.259,2.5288,-0.0473,19.2992,GEOLOAD_1,Itajai-Açu e Ilha Bela
5051.4504,85.6022,3.1523,3.9998,4.5899,4.8997,4.9724,69.9395,2.5273,-0.0474,19.339,GEOLOAD_1,Itajai-Açu e Ilha Bela
5051.6028,85.7884,3.1526,3.9937,4.5772,4.8798,4.9448,70.3447,2.5256,-0.0508,19.2201,GEOLOAD_1,Itajai-Açu e Ilha Bela
5051.7552,85.2112,3.1889,4.03,4.6088,4.9039,4.96,70.2705,2.525,-0.0516,19.2327,GEOLOAD_1,Itajai-Açu e Ilha Bela
5051.9076,85.1531,3.2521,4.0983,4.6726,4.9593,5.0054,69.8922,2.5271,-0.0484,19.3944,GEOLOAD_1,Itajai-Açu e Ilha Bela
5052.06,86.0194,3.3156,4.1664,4.7338,5.0104,5.0455,69.5083,2.531,-0.0465,19.2883,GEOLOAD_1,Itajai-Açu e Ilha Bela
5052.2124,86.1108,3.3608,4.2146,4.7737,5.0386,5.0625,69.3158,2.5341,-0.0463,18.8017,GEOLOAD_1,Itajai-Açu e Ilha Bela
5052.3648,85.1008,3.3908,4.2519,4.8061,5.0596,5.0731,69.3038,2.5374,-0.041,18.4544,GEOLOAD_1,Itajai-Açu e Ilha Bela
5052.5172,84.6517,3.4148,4.2941,4.8501,5.0943,5.0986,69.3236,2.5413,-0.0339,18.5189,GEOLOAD_1,Itajai-Açu e Ilha Bela
5052.6696,84.8163,3.4272,4.3317,4.8937,5.1299,5.1262,69.3259,2.5427,-0.0337,18.6618,GEOLOAD_1,Itajai-Açu e Ilha Bela
5052.822,85.0328,3.4143,4.3378,4.9029,5.1303,5.1202,69.3308,2.5409,-0.0372,18.6319,GEOLOAD_1,Itajai-Açu e Ilha Bela
5052.9744,86.053,3.3884,4.3152,4.8761,5.0931,5.078,69.3351,2.5389,-0.0385,18.3567,GEOLOAD_1,Itajai-Açu e Ilha Bela
5053.1268,86.5208,3.3811,4.295,4.844,5.0499,5.0311,69.3359,2.5385,-0.0404,17.9397,GEOLOAD_1,Itajai-Açu e Ilha Bela
5053.2792,82.9133,3.4099,4.2933,4.8223,5.0166,4.9951,69.3322,2.5404,-0.0414,17.5872,GEOLOAD_1,Itajai-Açu e Ilha Bela
5053.4316,74.1544,3.4775,4.3094,4.8096,4.9921,4.9688,69.3254,2.5426,-0.0393,17.5468,GEOLOAD_1,Itajai-Açu e Ilha Bela
5053.584,64.733,3.6062,4.3695,4.837,5.0092,4.9849,69.3198,2.5412,-0.0407,17.7643,GEOLOAD_1,Itajai-Açu e Ilha Bela
5053.7364,60.4081,3.8697,4.5655,5.0092,5.177,5.152,69.3189,2.5351,-0.0462,17.9052,GEOLOAD_1,Itajai-Açu e Ilha Bela
5053.8888,63.7657,4.3332,4.9846,5.4253,5.5985,5.5731,69.3236,2.5289,-0.049,17.6345,GEOLOAD_1,Itajai-Açu e Ilha Bela
